orig.order,quadrat,transect,site,year,era,real.date,comm.date,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.c,MEFA,ANE1,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,HBCO,FUZZ,SHEL,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,FG.detail.R,FG.detail.D,FG.detail.E,space,macroalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert
812,SC1_63,SC1,SC,2010,Modern.R,39053,39054,u_rem,c_rem,u_rem.c_rem,0,0.095087877,0.194006309,0,0,0.013970257,0.004731861,0,0.009238396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004506534,0,0,0.013519603,0,0.02748986,0,0,0,0,0.01374493,0,0,0.000225327,0,0,0,0.009238396,0.004506534,0,0.113564669,0.11762055,0,0,0.261379,0,0,0,0,0,0,0,0,0,0.004506534,0,0,0,0,0,0,0,0,0,0,0,0.112663362,0,0,14,1.679140444,0.63626524,0.112663362,0,0.095087877,0.194006309,0.013970257,0,0.004731861,0.013519603,0.009238396,0,0,0,0.004506534,0,0.02748986,0,0,0.01374493,0.000225327,0,0,0.009238396,0.004506534,0.231185219,0.261379,0.004506534,13,1.411339651,0.550240747,0.289094187,0.018702118,0,0.013519603,0.01374493,0.492564218,0.01374493,0.045966652
813,SC1_64,SC1,SC,2010,Modern.R,39053,39054,u_rem,c_con,u_rem.c_con,0,0.292770829,0.063811745,0,0,0.018231927,0,0,0.021623914,0,0,0,0,0,0,0,0,0.004239983,0.004239983,0,0,0.000211999,0.01738393,0,0,0,0,0.008479966,0,0,0,0,0.085223659,0,0.004239983,0,0,0,0,0.008479966,0,0,0,0,0,0,0.13991944,0,0,0,0,0,0,0,0,0.000211999,0,0,0,0,0,0,0,0,0,0,0,0,0.313758745,0.017171931,0,12,1.606129648,0.646354119,0.330930676,0,0.292770829,0.063811745,0.018231927,0,0,0,0.021623914,0,0.008479966,0,0.01759593,0,0.008479966,0,0,0.085223659,0.004239983,0,0,0.008479966,0,0,0.13991944,0.000211999,10,1.583647505,0.687769372,0.356582574,0.018231927,0.008479966,0,0.039219843,0.13991944,0.085223659,0.021411914
814,SC4_36,SC4,SC,2010,Modern.R,39053,39054,u_con,c_con,u_con.c_con,0.004842615,0.069491525,0.063196126,0,0,0,0.004842615,0,0,0,0,0,0.00968523,0.024213075,0.000242131,0,0,0,0,0,0,0.004842615,0.005569007,0,0,0,0,0.015012107,0,0,0,0,0,0,0.019612591,0.000484262,0,0,0.004842615,0.010169492,0,0,0.136077482,0.020338983,0,0,0.107263923,0.004842615,0,0,0,0,0,0,0,0.000242131,0.004842615,0,0,0,0,0,0,0,0,0.004842615,0,0,0.484261501,0.000242131,0,18,1.94640567,0.673410147,0.484503632,0.004842615,0.069491525,0.063196126,0,0,0.004842615,0,0.00968523,0,0.024455206,0,0.010411622,0,0.015012107,0,0,0,0.020096852,0,0.004842615,0.010169492,0,0.156416465,0.112106538,0.005084746,11,1.655105363,0.690232547,0.137530266,0.004842615,0.024455206,0,0.020096852,0.268523002,0,0.055205811
815,SC4_45,SC4,SC,2010,Modern.R,39053,39054,u_con,c_rem,u_con.c_rem,0,0.043386984,0.135526009,0,0,0,0,0,0,0,0,0,0,0.013995801,0,0,0,0,0.093538605,0,0,0.041987404,0.069979006,0,0,0,0.033123396,0.009330534,0,0,0,0,0,0,0.023559599,0.000466527,0.004665267,0,0,0.004665267,0,0,0.1126662,0.010496851,0,0,0.108234196,0,0,0,0,0,0,0,0,0.018894332,0,0,0,0,0,0,0,0,0,0,0,0,0.270585491,0.00489853,0,14,2.159002397,0.818096057,0.275484021,0,0.043386984,0.135526009,0,0,0,0,0,0,0.107534406,0,0.11196641,0.033123396,0.009330534,0,0,0,0.028691393,0,0,0.004665267,0,0.123163051,0.108234196,0.018894332,9,1.853695346,0.843653109,0.178912993,0,0.107534406,0,0.11196641,0.231397247,0.033123396,0.061581526
816,SC4_51,SC4,SC,2010,Modern.R,39053,39054,u_con,c_rem,u_con.c_rem,0,0.029446408,0.183981154,0,0,0,0,0,0,0,0,0,0.047349823,0.075618375,0,0,0,0,0,0,0,0.004711425,0.103886926,0,0,0,0,0,0,0,0,0,0,0,0.02426384,0.000706714,0,0.000471143,0,0.000235571,0,0,0.282685512,0.009658422,0,0,0.094935218,0,0,0,0,0,0,0,0,0.028504122,0,0,0.00942285,0,0,0,0,0,0,0,0,0,0.103651355,0.000471143,0,13,1.774811921,0.691948134,0.104122497,0,0.029446408,0.183981154,0,0,0,0,0.047349823,0,0.075618375,0,0.108598351,0,0,0,0,0,0.024970554,0.000471143,0,0.000235571,0,0.292343934,0.094935218,0.037926973,9,1.648352059,0.750197351,0.213427562,0,0.075618375,0,0.155948174,0.387279152,0,0.06360424
817,SC4_52,SC4,SC,2010,Modern.R,39053,39054,u_con,c_con,u_con.c_con,0,0.037828947,0.211701128,0,0,0,0,0,0,0,0,0,0.000234962,0,0,0,0,0.004934211,0.061325188,0,0,0.004699248,0.014332707,0,0,0.023496241,0.046992481,0,0,0,0,0,0,0,0.046992481,0.005169173,0.004699248,0.014332707,0.004699248,0.000234962,0,0,0.150845865,0.000469925,0,0,0.155075188,0.000234962,0,0,0,0,0,0,0,0.014332707,0.009398496,0.023496241,0,0,0,0,0,0,0,0,0,0,0.164473684,0,0,20,2.15173213,0.718265831,0.164473684,0,0.037828947,0.211701128,0,0,0,0.023496241,0.000234962,0,0.066259398,0,0.019031955,0.046992481,0,0,0,0,0.056860902,0.014332707,0.004699248,0.000234962,0,0.151315789,0.15531015,0.047227444,12,1.955691602,0.787028197,0.249530075,0,0.066259398,0.023496241,0.019266917,0.30662594,0.046992481,0.123355263
818,SC5_34,SC5,SC,2010,Modern.R,39053,39054,u_con,c_con,u_con.c_con,0,0.070908664,0.277060343,0,0.000234797,0.028175628,0.018783752,0,0,0,0,0,0,0.056351256,0.004695938,0,0,0,0,0,0.037567504,0,0.052124912,0,0,0.014087814,0,0.024418878,0,0,0,0,0,0,0,0.006574313,0,0,0,0.024888471,0,0,0.126790326,0.026062456,0,0,0.024184081,0,0,0,0,0,0,0,0,0.004695938,0,0.004695938,0,0,0,0,0,0,0.004695938,0,0,0,0.192533459,0.000469594,0,17,2.358001675,0.832271131,0.193003052,0,0.070908664,0.277060343,0.028175628,0.000234797,0.018783752,0.014087814,0,0,0.061047194,0.037567504,0.052124912,0,0.024418878,0,0,0,0.006574313,0,0,0.024888471,0,0.152852782,0.024184081,0.014087814,13,2.136144609,0.832821359,0.347969007,0.047194177,0.098614698,0.014087814,0.052124912,0.177036863,0,0.069969476
819,SC5_47,SC5,SC,2010,Modern.R,39053,39054,u_con,c_rem,u_con.c_rem,0,0.099741491,0.099526066,0,0,0.030374838,0.051917277,0,0,0,0,0,0,0.000215424,0.004308488,0,0,0,0,0,0,0.004523912,0.012925463,0,0,0.030374838,0,0.022188712,0,0,0,0,0,0,0.004523912,0,0.013140888,0,0,0.0088324,0,0,0.133778544,0.000430849,0,0,0.271650151,0.004308488,0,0,0,0,0,0,0,0.000215424,0,0,0,0,0,0,0,0,0,0,0,0,0.206807411,0.000215424,0,16,1.72070193,0.620612035,0.207022835,0,0.099741491,0.099526066,0.030374838,0,0.051917277,0.030374838,0,0,0.004523912,0,0.017449375,0,0.022188712,0,0,0,0.0176648,0,0,0.0088324,0,0.134209393,0.275958639,0.000215424,11,1.643218736,0.685275439,0.199267557,0.082292115,0.004523912,0.030374838,0.017449375,0.410168031,0,0.048901336
820,SC5_49,SC5,SC,2010,Modern.R,39053,39054,u_con,c_con,u_con.c_con,0,0.030221789,0.175481355,0,0,0.073117231,0.043870339,0,0.009748964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078722886,0,0,0.004874482,0,0.001462345,0,0,0.000243724,0,0,0,0.004874482,0.001218621,0.009992688,0,0,0.00536193,0,0,0.136485498,0,0,0,0.219595418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204728248,0,0,13,1.717486891,0.669598753,0.204728248,0,0.030221789,0.175481355,0.073117231,0,0.043870339,0.004874482,0.009748964,0,0,0,0.078722886,0,0.001462345,0,0.000243724,0,0.016085791,0,0,0.00536193,0,0.136485498,0.219595418,0,11,1.694213256,0.706541806,0.205703144,0.11698757,0,0.004874482,0.08847185,0.356080916,0,0.02315379
821,SC5_50,SC5,SC,2010,Modern.R,39053,39054,u_con,c_rem,u_con.c_rem,0,0.014049067,0.15936255,0,0,0.046131264,0,0,0.004193751,0,0,0,0,0.041937513,0,0,0,0,0.004193751,0,0.000209688,0.004193751,0.017613756,0,0,0.050325016,0,0.013000629,0,0,0,0,0,0,0.016984693,0.000419375,0,0,0,0.013629692,0,0,0.096665968,0.0387922,0,0,0.188718809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285175089,0.004403439,0,15,2.024834377,0.747709321,0.289578528,0,0.014049067,0.15936255,0.046131264,0,0,0.050325016,0.004193751,0,0.046131264,0.000209688,0.021807507,0,0.013000629,0,0,0,0.017404068,0,0,0.013629692,0,0.135458167,0.188718809,0,11,1.824039926,0.760683733,0.173411617,0.046131264,0.046340952,0.050325016,0.026001258,0.324176976,0,0.044034389
822,SC6_14,SC6,SC,2010,Modern.R,39053,39054,u_rem,c_con,u_rem.c_con,0.022568269,0.06883322,0.388174227,0,0,0.022568269,0.167230873,0,0.022568269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126607989,0.00925299,0,0,0,0,0,0,0,0,0,0,0,0.000451365,0,0,0,0.000225683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171518845,0,0,7,1.184190345,0.608553455,0.171518845,0.022568269,0.06883322,0.388174227,0.022568269,0,0.167230873,0,0.022568269,0,0,0,0.135860979,0,0,0,0,0,0.000451365,0,0,0.000225683,0,0,0,0,6,1.087343579,0.606858006,0.479575717,0.189799142,0,0,0.158429248,0,0,0.000677048
823,SC6_18,SC6,SC,2010,Modern.R,39053,39054,u_rem,c_rem,u_rem.c_rem,0,0.118019709,0.253402159,0,0,0.03308306,0,0,0.01877053,0,0,0.004692633,0,0.014077898,0,0,0,0,0,0,0,0.004692633,0.052322853,0.140778977,0,0,0,0.005161896,0,0,0,0,0,0,0.004692633,0.011731581,0,0,0.01877053,0.014547161,0.000234632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004692633,0,0,0,0,0,0,0,0,0.009385265,0,0,0.290943219,0,0,15,1.993581849,0.736168719,0.290943219,0,0.118019709,0.253402159,0.03308306,0,0,0,0.023463163,0,0.014077898,0,0.197794463,0,0.005161896,0,0,0,0.016424214,0,0.01877053,0.014547161,0.000234632,0,0,0.004692633,10,1.442960658,0.626669851,0.371421868,0.03308306,0.014077898,0,0.221257626,0,0,0.059831065
824,SC6_21,SC6,SC,2010,Modern.R,39053,39054,u_rem,c_rem,u_rem.c_rem,0.004316857,0.05719836,0.302180013,0,0,0.008633715,0,0,0.060436003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086337147,0.151090006,0,0,0,0.017914958,0,0,0,0,0,0,0.017267429,0.026764515,0.017267429,0,0.017267429,0.034750701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198575437,0,0,10,1.923528491,0.835377809,0.198575437,0.004316857,0.05719836,0.302180013,0.008633715,0,0,0,0.060436003,0,0,0,0.237427153,0,0.017914958,0,0,0,0.061299374,0,0.017267429,0.034750701,0,0,0,0,7,1.417365049,0.728381549,0.36369523,0.008633715,0,0,0.297863156,0,0,0.131232463
825,SC6_33,SC6,SC,2010,Modern.R,39053,39054,u_rem,c_con,u_rem.c_con,0,0.112616822,0.233878505,0,0,0.014018692,0.182476636,0,0.018925234,0,0,0,0.014485981,0,0,0,0,0,0,0,0,0,0.028504673,0.03271028,0,0,0,0.000233645,0,0,0,0,0,0,0.004672897,0.00046729,0,0,0.00046729,0.010514019,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34135514,0,0,12,1.48544076,0.597785337,0.34135514,0,0.112616822,0.233878505,0.014018692,0,0.182476636,0,0.033411215,0,0,0,0.061214953,0,0.000233645,0,0,0,0.005140187,0,0.00046729,0.010514019,0,0,0.004672897,0,9,1.271711856,0.578781008,0.346495327,0.196495327,0,0,0.094626168,0.004672897,0,0.01635514
826,SC7_2,SC7,SC,2010,Modern.R,39053,39054,u_con,c_rem,u_con.c_rem,0.000209205,0.167364017,0.071757322,0,0,0.0041841,0,0,0.008368201,0,0,0,0,0,0,0,0,0,0,0,0,0.058786611,0.042887029,0.025104603,0,0,0,0.013179916,0,0,0.00041841,0,0,0,0.042050209,0.008786611,0.0041841,0,0.012761506,0.016945607,0,0,0,0,0,0,0.238493724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284518828,0,0,13,1.739948388,0.678355845,0.284518828,0.000209205,0.167364017,0.071757322,0.0041841,0,0,0,0.008368201,0,0,0,0.126778243,0,0.013179916,0,0.00041841,0,0.055020921,0,0.012761506,0.016945607,0,0,0.238493724,0,9,1.381824043,0.628895224,0.239330544,0.0041841,0,0,0.135146444,0.238493724,0,0.09832636
827,SC7_3,SC7,SC,2010,Modern.R,39053,39054,u_con,c_con,u_con.c_con,0,0.137073707,0.224642464,0,0,0,0,0,0.031023102,0,0,0,0,0,0,0,0,0,0,0,0,0.009020902,0.097029703,0.088228823,0,0,0,0.022222222,0,0,0.000220022,0,0,0,0.022442244,0.000880088,0,0,0,0.004620462,0,0,0.027942794,0,0,0,0.185038504,0.00440044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880088,0,0,0.136413641,0,0,13,1.843414098,0.71869415,0.136413641,0,0.137073707,0.224642464,0,0,0,0,0.031023102,0,0,0,0.194279428,0,0.022222222,0,0.000220022,0,0.023322332,0,0,0.004620462,0,0.027942794,0.189438944,0,8,1.402419949,0.674421435,0.361716172,0,0,0,0.22530253,0.217381738,0,0.050385039
828,SC7_4,SC7,SC,2010,Modern.R,39053,39054,u_con,c_rem,u_con.c_rem,0.008297915,0.29143898,0.117789921,0,0,0.012143291,0,0,0.024286582,0,0,0,0,0,0.004047764,0,0,0,0,0,0,0,0.004857316,0,0,0,0,0.017202995,0,0,0,0,0,0,0.032382109,0.000809553,0,0,0,0.008500304,0,0,0.004047764,0,0,0,0.150374418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323821089,0,0,10,1.456502421,0.632550964,0.323821089,0.008297915,0.29143898,0.117789921,0.012143291,0,0,0,0.024286582,0,0.004047764,0,0.004857316,0,0.017202995,0,0,0,0.033191662,0,0,0.008500304,0,0.004047764,0.150374418,0,9,1.44178794,0.65618597,0.417526816,0.012143291,0.004047764,0,0.029143898,0.154422182,0,0.058894961
829,SC7_5,SC7,SC,2010,Modern.R,39053,39054,u_con,c_con,u_con.c_con,0,0.174122174,0.053391053,0,0,0,0,0,0.13011063,0,0,0,0,0,0.004810005,0,0,0,0,0,0,0,0.077200577,0.019240019,0,0,0,0.01010101,0,0,0.0002405,0,0,0,0.038961039,0.000962001,0,0,0,0.019240019,0.00962001,0,0,0,0,0,0.062770563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004810005,0,0,0.394420394,0,0,12,1.84805633,0.743712578,0.394420394,0,0.174122174,0.053391053,0,0,0,0,0.13011063,0,0.004810005,0,0.096440596,0,0.01010101,0,0.0002405,0,0.03992304,0,0,0.019240019,0.00962001,0,0.062770563,0,9,1.661563722,0.756210238,0.227513228,0,0.004810005,0,0.226551227,0.062770563,0,0.079124579
830,SC8_37,SC8,SC,2010,Modern.R,39053,39054,u_rem,c_con,u_rem.c_con,0,0.068191444,0.033883947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008470987,0,0,0.004235493,0.016941974,0,0,0,0,0,0.097416349,0.27107158,0,0,0.042354934,0,0.004235493,0,0.01270648,0,0,0.021177467,0,0,0,0,0,0,0.224481152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194832698,0,0,10,1.557706434,0.676503309,0.194832698,0,0.068191444,0.033883947,0,0,0,0,0,0,0.008470987,0,0.021177467,0,0,0,0.368487929,0.042354934,0.016941974,0,0,0.021177467,0,0,0.224481152,0,7,1.226378273,0.630233761,0.102075392,0,0.008470987,0,0.021177467,0.224481152,0.042354934,0.40660737
831,SC8_38,SC8,SC,2010,Modern.R,39053,39054,u_rem,c_rem,u_rem.c_rem,0,0.048712446,0.231759657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030042918,0,0.098712446,0,0,0,0,0.030257511,0,0,0.008798283,0,0,0,0.012875536,0.018454936,0.021888412,0,0.008583691,0.008583691,0.004291845,0,0.270600858,0.004291845,0,0,0.120171674,0,0,0,0.004291845,0,0,0,0,0.000214592,0,0.004291845,0,0,0,0,0,0,0,0.004291845,0,0,0.06888412,0,0,17,1.881045241,0.663926437,0.06888412,0,0.048712446,0.231759657,0,0,0,0,0,0,0,0.030042918,0.098712446,0,0.030257511,0,0.008798283,0,0.053218884,0,0.008583691,0.008583691,0.004291845,0.274892704,0.124463519,0.004506438,11,1.700553816,0.709186025,0.280472103,0,0.030042918,0,0.098712446,0.399356223,0,0.118240343
832,SC8_39,SC8,SC,2010,Modern.R,39053,39054,u_rem,c_con,u_rem.c_con,0,0.273796791,0.085989305,0,0,0,0,0,0.004278075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026737968,0,0,0,0,0,0.051336898,0.162566845,0.000213904,0,0.021390374,0,0.000213904,0.000213904,0,0,0,0,0,0,0,0,0,0,0.042994652,0,0,0,0,0,0,0,0,0,0,0.043208556,0.004278075,0,0,0,0,0,0,0.013262032,0,0,0.226737968,0.042780749,0,12,1.724962105,0.694175818,0.269518717,0,0.273796791,0.085989305,0,0,0,0,0.004278075,0,0,0,0.026737968,0,0,0,0.214117647,0.021390374,0.000427807,0,0,0,0,0,0.042994652,0.047486631,7,1.253386161,0.644113071,0.359786096,0,0,0,0.031016043,0.042994652,0.021390374,0.262032086
833,SC8_40,SC8,SC,2010,Modern.R,39053,39054,u_rem,c_rem,u_rem.c_rem,0,0.01525,0.175,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0.11,0.005,0,0,0,0,0.17525,0,0,0,0,0,0,0,0.03125,0.02,0,0,0.015,0.03225,0,0,0.025,0.02,0,0,0.011,0,0,0,0.045,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.24,0.02,0,14,2.160194635,0.818547824,0.26,0,0.01525,0.175,0,0,0,0,0,0,0.15,0,0.17525,0,0,0.02,0.03125,0,0.04725,0,0.025,0.02,0,0.011,0.05,0,9,1.800509694,0.819447276,0.19025,0,0.15,0,0.17525,0.061,0.02,0.1235
882,SC1_54,SC1,SC,2011,Modern.R,39154,39154,u_rem,c_rem,u_rem.c_rem,0,0.18045977,0.110804598,0,0,0.009425287,0,0,0.004597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009195402,0,0.005057471,0,0,0.046436782,0,0,0,0,0.001149425,0,0,0,0,0,0,0.004827586,0,0,0.097241379,0.052183908,0,0,0.298850575,0,0,0,0,0,0,0,0,0,0.004597701,0,0,0,0,0,0,0,0,0,0,0,0.175172414,0,0,11,1.397942297,0.582987219,0.175172414,0,0.18045977,0.110804598,0.009425287,0,0,0,0.004597701,0,0,0,0.014252874,0,0.046436782,0,0,0.001149425,0,0,0,0.004827586,0,0.149425287,0.298850575,0.004597701,9,1.199383843,0.545863111,0.291264368,0.009425287,0,0,0.018850575,0.448275862,0.001149425,0.055862069
883,SC1_62,SC1,SC,2011,Modern.R,39154,39154,u_rem,c_con,u_rem.c_con,0,0.23692456,0.11593155,0,0,0.058086286,0,0,0.004820439,0,0,0,0.005061461,0,0,0,0,0,0.004820439,0,0,0,0,0,0,0.019281755,0,0.010122921,0,0.004820439,0,0,0.009640877,0,0.004820439,0.000723066,0,0,0,0.009881899,0,0,0.126295493,0.045312123,0,0,0.159797542,0,0,0,0,0,0,0,0,0.004820439,0,0.000241022,0,0,0,0,0,0,0,0,0,0,0.168956375,0.009640877,0,16,1.878660118,0.677583409,0.178597252,0,0.23692456,0.11593155,0.058086286,0,0,0.019281755,0.009881899,0,0.004820439,0,0,0,0.010122921,0,0.004820439,0.009640877,0.005543504,0,0,0.009881899,0,0.171607616,0.159797542,0.005061461,12,1.645979156,0.662390741,0.35285611,0.058086286,0.004820439,0.019281755,0.009881899,0.331405158,0.009640877,0.035430224
884,SC1_63,SC1,SC,2011,Modern.R,39154,39154,u_rem,c_rem,u_rem.c_rem,0,0.12123494,0.185993976,0,0,0,0.020080321,0,0,0,0,0,0,0.010040161,0,0,0,0,0,0,0,0,0.000251004,0,0,0.010040161,0.005271084,0.005522088,0,0,0,0,0.00502008,0,0,0.000502008,0,0,0,0.010793173,0,0,0.111696787,0.081827309,0,0,0.301204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130522088,0,0,12,1.415612064,0.569684203,0.130522088,0,0.12123494,0.185993976,0,0,0.020080321,0.010040161,0,0,0.010040161,0,0.000251004,0.005271084,0.005522088,0,0,0.00502008,0.000502008,0,0,0.010793173,0,0.193524096,0.301204819,0,11,1.181149504,0.492577602,0.307228916,0.020080321,0.010040161,0.010040161,0.000251004,0.494728916,0.010291165,0.016817269
885,SC1_64,SC1,SC,2011,Modern.R,39154,39154,u_rem,c_con,u_rem.c_con,0.004453351,0.342908038,0.075706969,0,0,0.080828323,0,0,0.013360053,0,0,0,0,0,0,0,0,0.004453351,0,0,0,0,0.004676019,0,0,0,0,0.004898686,0,0,0,0,0.057893565,0,0,0,0,0,0,0.008906702,0,0,0,0,0,0,0.063237586,0,0,0,0,0,0,0,0,0.004453351,0,0,0,0,0,0,0,0,0,0,0,0,0.329547985,0.004676019,0,9,1.640963081,0.746834483,0.334224004,0.004453351,0.342908038,0.075706969,0.080828323,0,0,0,0.013360053,0,0.004453351,0,0.004676019,0,0.004898686,0,0,0.057893565,0,0,0,0.008906702,0,0,0.063237586,0.004453351,9,1.640963081,0.746834483,0.423068359,0.080828323,0.004453351,0,0.018036072,0.063237586,0.057893565,0.01825874
886,SC4_36,SC4,SC,2011,Modern.R,39154,39154,u_con,c_con,u_con.c_con,0.004612546,0.088099631,0.083487085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230627,0.023062731,0,0,0.009225092,0,0.014068266,0,0,0.000461255,0,0,0,0.041512915,0.004612546,0,0,0.013837638,0.00945572,0,0,0.101937269,0.023293358,0,0,0.088330258,0.018450185,0,0,0,0,0,0,0,0.004612546,0.004612546,0.009225092,0,0,0,0,0,0,0,0.000230627,0,0,0.442804428,0,0.013837638,17,2.154583085,0.760473294,0.456642066,0.004612546,0.088099631,0.083487085,0,0,0,0.009225092,0,0,0,0,0.023293358,0,0.014068266,0,0.000461255,0,0.046125461,0,0.013837638,0.00945572,0,0.125230627,0.106780443,0.018450185,10,1.756107551,0.762667819,0.176199262,0,0,0.009225092,0.023293358,0.23201107,0,0.102398524
887,SC4_45,SC4,SC,2011,Modern.R,39154,39154,u_con,c_rem,u_con.c_rem,0,0.054791155,0.177149877,0,0,0.004914005,0,0,0,0,0,0,0,0,0,0,0,0,0.083538084,0,0,0,0.152334152,0,0,0,0.063882064,0.00982801,0,0,0.004914005,0,0,0,0.015233415,0,0.004914005,0,0,0,0,0,0.079115479,0.014987715,0,0,0.083538084,0.005159705,0,0,0,0,0,0,0,0.029484029,0,0,0,0,0,0,0,0,0,0,0,0,0.196560197,0,0.01965602,13,2.050089283,0.799270862,0.216216216,0,0.054791155,0.177149877,0.004914005,0,0,0,0,0,0.083538084,0,0.152334152,0.063882064,0.00982801,0,0.004914005,0,0.02014742,0,0,0,0,0.094103194,0.088697789,0.029484029,10,1.919372025,0.833572679,0.231941032,0.004914005,0.083538084,0,0.152334152,0.182800983,0.063882064,0.064373464
888,SC4_51,SC4,SC,2011,Modern.R,39154,39154,u_con,c_rem,u_con.c_rem,0,0.03507481,0.230806966,0,0,0,0,0,0,0,0,0,0.005641403,0.004905568,0,0,0,0,0,0,0,0,0.113073338,0,0,0.009811136,0.083394653,0,0,0,0,0,0,0,0.034338975,0.000735835,0,0.000245278,0,0.000245278,0,0,0.15697817,0.044395389,0,0,0.06401766,0.01986755,0,0,0,0,0,0,0,0.024773117,0,0,0.009811136,0,0,0,0,0,0,0,0,0,0.11282806,0,0.049055678,15,2.061686899,0.761317829,0.161883738,0,0.03507481,0.230806966,0,0,0,0.009811136,0.005641403,0,0.004905568,0,0.113073338,0.083394653,0,0,0,0,0.03507481,0.000245278,0,0.000245278,0,0.201373559,0.08388521,0.034584253,11,1.753525416,0.731276897,0.265881776,0,0.004905568,0.009811136,0.118714741,0.285258769,0.083394653,0.07014962
889,SC4_52,SC4,SC,2011,Modern.R,39154,39154,u_con,c_con,u_con.c_con,0,0.039459342,0.183126226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07412252,0,0.013080445,0,0.013734467,0,0,0,0.069762372,0.000218007,0,0,0,0,0,0,0.052539786,0.000436015,0.008720296,0.008720296,0.013080445,0.000654022,0,0,0.096795291,0.01351646,0,0,0.148463048,0.00087203,0,0,0,0,0,0,0,0.013298452,0.004578156,0.017440593,0.004578156,0,0,0,0,0,0,0,0,0,0.213647264,0.000436015,0.008720296,19,2.204155449,0.748582485,0.222803575,0,0.039459342,0.183126226,0,0,0,0,0,0,0.07412252,0.013080445,0.013734467,0.069762372,0.000218007,0,0,0,0.061696098,0.008720296,0.013080445,0.000654022,0,0.110311751,0.149335077,0.039895356,12,1.982542069,0.797833621,0.222585568,0,0.087202965,0,0.013734467,0.259646828,0.069762372,0.124264225
890,SC5_34,SC5,SC,2011,Modern.R,39154,39154,u_con,c_con,u_con.c_con,0,0.065179678,0.307311029,0,0,0.03023544,0.004956629,0,0,0,0,0,0,0.034944238,0.000247831,0,0,0,0.004956629,0,0.014869888,0,0.030978934,0,0,0.009913259,0,0.015613383,0,0,0,0,0,0,0,0.000991326,0,0,0,0.025526642,0,0,0.104832714,0.065923172,0,0,0.020074349,0.000743494,0,0,0,0,0,0,0,0,0,0.004956629,0,0,0,0,0,0,0.004956629,0.009913259,0,0,0.237918216,0,0.004956629,18,2.312332587,0.800012172,0.242874845,0,0.065179678,0.307311029,0.03023544,0,0.004956629,0.009913259,0,0,0.040148699,0.014869888,0.030978934,0,0.015613383,0,0,0,0.000991326,0,0,0.025526642,0,0.170755886,0.020817844,0.009913259,12,1.875807826,0.754880601,0.372490706,0.035192069,0.055018587,0.009913259,0.030978934,0.19157373,0,0.05204461
