"","id","site","transect","code","length","comment","sppR.comp","real.date","comm.date","season","surveyor","urch","removals"
"2846",2846,"SC","SC4","CFO",8,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2847",2847,"SC","SC4","CFO",7,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2848",2848,"SC","SC4","CFO",8,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2849",2849,"SC","SC4","CFO",6,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2850",2850,"SC","SC4","JZO",6,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2851",2851,"SC","SC4","Hen",10,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2852",2852,"SC","SC4","Hen",6,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2853",2853,"SC","SC5","SFR",7,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2854",2854,"SC","SC5","CLU",3,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2855",2855,"SC","SC5","FOR",11,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2856",2856,"SC","SC5","FOR",12,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2857",2857,"SC","SC5","FOR",11,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2858",2858,"SC","SC5","Hen",10,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2859",2859,"SC","SC5","PPA",8,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2860",2860,"SC","SC5","FORem",250,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2861",2861,"SC","SC6","JZO",9,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2862",2862,"SC","SC6","CLU",4,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2863",2863,"SC","SC6","CLU",4,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2864",2864,"SC","SC6","PCA",36,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2865",2865,"SC","SC6","PCA",41,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2866",2866,"SC","SC6","PCA",35,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2867",2867,"SC","SC6","SEM",11,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2868",2868,"SC","SC6","SMA",12,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2869",2869,"SC","SC6","HDE",17,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2870",2870,"SC","SC7","Hen",10,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2871",2871,"SC","SC7","Hen",9,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2872",2872,"SC","SC7","Hen",9,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2873",2873,"SC","SC7","JZO",7,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2874",2874,"SC","SC7","OGR",3,NA,1,2011-03-14,2011-03-14,"spring","TD","u_con","no"
"2875",2875,"SC","SC8","DIM",38,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2876",2876,"SC","SC8","DIM",30,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2877",2877,"SC","SC8","JZO",7,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2878",2878,"SC","SC8","HDE",15,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2879",2879,"SC","SC8","Hen",11,NA,1,2011-03-14,2011-03-14,"spring","TD","u_rem","no"
"2880",2880,"ON","ON0","SFR",11,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2881",2881,"ON","ON0","PCA",40,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2882",2882,"ON","ON0","PCA",21,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2883",2883,"ON","ON0","PCA",43,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2884",2884,"ON","ON0","RNI",6,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2885",2885,"ON","ON0","RNI",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2886",2886,"ON","ON0","CST",21,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2887",2887,"ON","ON0","JZO",9,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2888",2888,"ON","ON0","JZO",5,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2889",2889,"ON","ON0","JZO",5,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2890",2890,"ON","ON0","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2891",2891,"ON","ON0","CFO",6,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2892",2892,"ON","ON0","JFU",2,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2893",2893,"ON","ON0","AHA",5,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2894",2894,"ON","ON0","AHA",6,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2895",2895,"ON","ON0","AHA",4,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2896",2896,"ON","ON0","SCR",30,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2897",2897,"ON","ON1","SFR",14,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2898",2898,"ON","ON1","SFR",10,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2899",2899,"ON","ON1","SFR",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2900",2900,"ON","ON1","SFR",13,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2901",2901,"ON","ON1","HDE",30,"gold",1,NA,2011-09-17,"fall","RE","u_rem","no"
"2902",2902,"ON","ON1","Nuc",3,"too many nucella to count, so I only did bottom half of transect",1,NA,2011-09-17,"fall","RE","u_rem","no"
"2903",2903,"ON","ON1","Nuc",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2904",2904,"ON","ON1","Nuc",6,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2905",2905,"ON","ON1","Nuc",4,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2906",2906,"ON","ON1","Nuc",4,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2907",2907,"ON","ON1","Nuc",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2908",2908,"ON","ON1","Nuc",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2909",2909,"ON","ON1","Nuc",6,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2910",2910,"ON","ON1","Nuc",4,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2911",2911,"ON","ON1","Nuc",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2912",2912,"ON","ON1","Nuc",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2913",2913,"ON","ON1","JZO",6,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2914",2914,"ON","ON1","JZO",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2915",2915,"ON","ON1","JZO",6,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2916",2916,"ON","ON1","JZO",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2917",2917,"ON","ON1","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2918",2918,"ON","ON1","CFO",9,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2919",2919,"ON","ON1","CFO",4,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2920",2920,"ON","ON1","CFO",9,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2921",2921,"ON","ON1","CFO",4,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2922",2922,"ON","ON1","CFO",6,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2923",2923,"ON","ON1","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2924",2924,"ON","ON1","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2925",2925,"ON","ON1","CFO",4,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2926",2926,"ON","ON1","CFO",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2927",2927,"ON","ON1","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2928",2928,"ON","ON1","RNI",10,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2929",2929,"ON","ON1","ETR",16,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2930",2930,"ON","ON1","ETR",12,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2931",2931,"ON","ON2","SFR",12,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2932",2932,"ON","ON2","SFR",13,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2933",2933,"ON","ON2","SFR",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2934",2934,"ON","ON2","SFR",12,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2935",2935,"ON","ON2","SFR",9,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2936",2936,"ON","ON2","SFR",10,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2937",2937,"ON","ON2","Nuc",4,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2938",2938,"ON","ON2","Nuc",6,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2939",2939,"ON","ON2","Nuc",6,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2940",2940,"ON","ON2","Nuc",4,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2941",2941,"ON","ON2","Nuc",3,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2942",2942,"ON","ON2","JZO",5,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2943",2943,"ON","ON2","JZO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2944",2944,"ON","ON2","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2945",2945,"ON","ON2","CFO",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2946",2946,"ON","ON2","CFO",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2947",2947,"ON","ON2","CFO",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2948",2948,"ON","ON2","CFO",77,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2949",2949,"ON","ON2","CFO",4,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2950",2950,"ON","ON2","CFO",3,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2951",2951,"ON","ON2","CFO",3,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2952",2952,"ON","ON2","CFO",3,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2953",2953,"ON","ON2","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2954",2954,"ON","ON2","Hen",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2955",2955,"ON","ON2","Hen",11,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2956",2956,"ON","ON2","PHE",40,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2957",2957,"ON","ON2","RNI",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2958",2958,"ON","ON2","RNI",5,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2959",2959,"ON","ON2","SST",36,"diameter (all stars are measured as diameter at this site)",1,NA,2011-09-17,"fall","RE","u_con","no"
"2960",2960,"ON","ON2","JZO",5,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2961",2961,"ON","ON2","JZO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2962",2962,"ON","ON3","SFR",12,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2963",2963,"ON","ON3","SFR",11,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2964",2964,"ON","ON3","SFR",11,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2965",2965,"ON","ON3","SFR",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2966",2966,"ON","ON3","Nuc",3,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2967",2967,"ON","ON3","RNI",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2968",2968,"ON","ON3","PCA",35,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2969",2969,"ON","ON3","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2970",2970,"ON","ON3","Hen",22,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2971",2971,"ON","ON3","Hen",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2972",2972,"ON","ON3","Hen",14,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2973",2973,"ON","ON3","CLU",2,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2974",2974,"ON","ON3","CLU",3,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2975",2975,"ON","ON3","JZO",7,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2976",2976,"ON","ON3","JZO",7,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2977",2977,"ON","ON3","LMA",12,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2978",2978,"ON","ON4","SFR",13,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2979",2979,"ON","ON4","PTE",28,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2980",2980,"ON","ON4","JZO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2981",2981,"ON","ON4","JZO",9,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2982",2982,"ON","ON4","PCA",45,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2983",2983,"ON","ON4","CFO",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2984",2984,"ON","ON4","CFO",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2985",2985,"ON","ON4","FOR",7,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2986",2986,"ON","ON4","CLU",2,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"2987",2987,"ON","ON5","SFR",12,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2988",2988,"ON","ON5","SCR",25,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2989",2989,"ON","ON5","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2990",2990,"ON","ON5","CFO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2991",2991,"ON","ON5","JZO",3,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2992",2992,"ON","ON5","FOR",5,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"2993",2993,"PG","PG1","AHA",5,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"2994",2994,"PG","PG2","Hen",13,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"2995",2995,"PG","PG2","Hen",13,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"2996",2996,"PG","PG2","Hen",8,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"2997",2997,"PG","PG2","CST",14,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"2998",2998,"PG","PG2","ETR",65,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"2999",2999,"PG","PG2","CLU",2,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3000",3000,"PG","PG2","CLU",3,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3001",3001,"PG","PG2","CLU",2,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3002",3002,"PG","PG2","Hen",17,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3003",3003,"PG","PG2","PCA",35,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3004",3004,"PG","PG2","OEL",60,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3005",3005,"PG","PG2","JZO",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3006",3006,"PG","PG2","JZO",5,NA,1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3007",3007,"PG","PG2","HDE",25,"blue",1,2011-09-18,2011-09-17,"fall","RE","u_rem","no"
"3008",3008,"PG","PG3","Hen",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3009",3009,"PG","PG3","Hen",14,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3010",3010,"PG","PG3","Hen",17,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3011",3011,"PG","PG3","SAC",3,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3012",3012,"PG","PG3","JZO",7,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3013",3013,"PG","PG3","JZO",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3014",3014,"PG","PG3","AHA",6,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3015",3015,"PG","PG3","SAC",3,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3016",3016,"PG","PG3","SAC",3,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3017",3017,"PG","PG3","SAC",4,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3018",3018,"PG","PG3","CLU",5,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3019",3019,"PG","PG3","CST",17,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3020",3020,"PG","PG4","SFR",16,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3021",3021,"PG","PG4","SFR",16,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3022",3022,"PG","PG4","JZO",7,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3023",3023,"PG","PG4","JZO",8,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3024",3024,"PG","PG4","JZO",4,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3025",3025,"PG","PG4","SAC",4,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3026",3026,"PG","PG5","SFR",12,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3027",3027,"PG","PG5","SFR",10,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3028",3028,"PG","PG5","AHA",6,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3029",3029,"PG","PG5","AHA",6,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3030",3030,"PG","PG5","JZO",7,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3031",3031,"PG","PG5","Hen",11,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3032",3032,"PG","PG5","POR",8,"Pholis ornata, saddleback gunnel",1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3033",3033,"PG","PG5","SCR",28,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3034",3034,"PG","PG5","dorid",5,"white dorid with white margin, dimpled skin",1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3035",3035,"PG","PG5","dorid",4,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3036",3036,"PG","PG5","dorid",5,NA,1,2011-09-18,2011-09-17,"fall","TD","u_rem","no"
"3037",3037,"PG","PG6","SFR",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3038",3038,"PG","PG6","SFR",14,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3039",3039,"PG","PG6","SFR",16,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3040",3040,"PG","PG6","SFR",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3041",3041,"PG","PG6","SFR",15,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3042",3042,"PG","PG6","SFR",15,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3043",3043,"PG","PG6","JZO",8,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3044",3044,"PG","PG6","JZO",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3045",3045,"PG","PG6","JZO",9,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3046",3046,"PG","PG6","JZO",7,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3047",3047,"PG","PG6","CLU",4,NA,1,2011-09-18,2011-09-17,"fall","RE","u_con","no"
"3048",3048,"SC","SC1","PHE",40,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3049",3049,"SC","SC1","CST",9,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3050",3050,"SC","SC1","JZO",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3051",3051,"SC","SC1","JZO",9,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3052",3052,"SC","SC1","SDR",3,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3053",3053,"SC","SC1","AHA",9,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3054",3054,"SC","SC1","AHA",7,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3055",3055,"SC","SC1","Hen",9,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3056",3056,"SC","SC1","Hen",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3057",3057,"SC","SC1","SEM",8,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3058",3058,"SC","SC1","SEM",3,NA,1,NA,2011-09-17,"fall","RE","u_rem","no"
"3059",3059,"SC","SC1","Den",6,"white dendronotus",1,NA,2011-09-17,"fall","RE","u_rem","no"
"3060",3060,"SC","SC4","PCA",36,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3061",3061,"SC","SC4","SCR",25,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3062",3062,"SC","SC4","SCR",25,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3063",3063,"SC","SC4","Hen",11,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3064",3064,"SC","SC4","Hen",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3065",3065,"SC","SC4","Hen",12,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3066",3066,"SC","SC4","JZO",6,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3067",3067,"SC","SC4","JZO",2,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3068",3068,"SC","SC4","JZO",8,NA,1,NA,2011-09-17,"fall","RE","u_con","no"
"3069",3069,"SC","SC4","DMO",9,"big yellow dorid with black dots",1,NA,2011-09-17,"fall","RE","u_con","no"
"3070",3070,"SC","SC5","Hen",8,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3071",3071,"SC","SC5","Hen",10,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3072",3072,"SC","SC5","Hen",8,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3073",3073,"SC","SC5","JZO",7,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3074",3074,"SC","SC5","JZO",12,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3075",3075,"SC","SC5","CFO",8,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3076",3076,"SC","SC6","CLU",4,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3077",3077,"SC","SC6","CLU",3,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3078",3078,"SC","SC6","CLU",2,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3079",3079,"SC","SC6","CLU",2,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3080",3080,"SC","SC6","CCU",3,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3081",3081,"SC","SC6","SEM",12,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3082",3082,"SC","SC6","SEM",11,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3083",3083,"SC","SC6","SEM",11,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3084",3084,"SC","SC6","SEM",11,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3085",3085,"SC","SC6","SEM",10,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3086",3086,"SC","SC6","JZO",4,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3087",3087,"SC","SC6","JZO",7,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3088",3088,"SC","SC6","HDE",25,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3089",3089,"SC","SC6","Hen",5,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3090",3090,"SC","SC6","Hen",9,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3091",3091,"SC","SC6","DAL",2,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3092",3092,"SC","SC6","SMA",20,NA,1,NA,2011-09-17,"fall","RE/TD","u_rem","no"
"3093",3093,"SC","SC7","SFR",9,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3094",3094,"SC","SC7","SFR",4,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3095",3095,"SC","SC7","PTE",14,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3096",3096,"SC","SC7","SAC",3,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3097",3097,"SC","SC7","SAC",3,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3098",3098,"SC","SC7","JZO",7,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3099",3099,"SC","SC7","JZO",8,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3100",3100,"SC","SC7","JZO",6,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3101",3101,"SC","SC7","JZO",6,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3102",3102,"SC","SC7","JZO",6,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3103",3103,"SC","SC7","JZO",8,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3104",3104,"SC","SC7","JZO",5,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3105",3105,"SC","SC7","CCU",3,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3106",3106,"SC","SC7","Hen",6,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3107",3107,"SC","SC7","Hen",11,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3108",3108,"SC","SC7","Hen",10,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3109",3109,"SC","SC7","Hen",7,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
"3110",3110,"SC","SC7","PCA",6,NA,1,NA,2011-09-17,"fall","RE/TD","u_con","no"
